datetime;cpu_percent;gpu_percent;cpu_temperature;gpu_temperature;motivo_chamado;id_empresa;mac_address
2025-09-24 00:00:00;81;71;70.7;60.7;Temperatura da CPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-09-24 00:00:00;82;58;64.6;55.7;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-09-25 00:00:00;82;79;58.9;64.1;Temperatura da GPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-09-25 00:00:00;80;39;65.9;55.7;Uso de GPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-09-26 00:00:00;69;69;66.6;62.3;Temperatura da CPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-09-26 00:00:00;67;37;55.7;65.2;Uso de CPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-09-27 00:00:00;83;73;58.4;69.0;Temperatura da GPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-09-27 00:00:00;92;56;70.0;61.6;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-09-28 00:00:00;68;40;73.5;53.7;Temperatura da CPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-09-28 00:00:00;46;72;70.2;68.4;Uso de CPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-09-29 00:00:00;57;72;56.7;60.7;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-09-29 00:00:00;46;51;61.3;53.6;Uso de GPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-09-30 00:00:00;82;42;74.4;58.1;Temperatura da CPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-09-30 00:00:00;58;62;61.9;65.2;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-01 00:00:00;44;40;61.9;60.6;Temperatura da GPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-01 00:00:00;53;62;72.5;63.9;Uso de GPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-02 00:00:00;77;85;55.9;66.1;Temperatura da CPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-03 00:00:00;65;90;73.3;54.1;Uso de CPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-03 00:00:00;78;69;63.3;60.5;Temperatura da GPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-04 00:00:00;56;55;61.4;64.1;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-05 00:00:00;76;43;62.3;50.6;Temperatura da CPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-06 00:00:00;46;64;72.0;66.3;Uso de CPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-06 00:00:00;58;57;64.7;58.4;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-07 00:00:00;87;50;63.0;63.4;Uso de GPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-07 00:00:00;55;59;55.4;67.8;Temperatura da CPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-08 00:00:00;86;50;70.4;57.7;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-08 00:00:00;76;54;63.0;65.3;Temperatura da GPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-09 00:00:00;69;68;74.4;59.0;Uso de GPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-09 00:00:00;67;85;68.2;55.6;Temperatura da CPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-10 00:00:00;51;81;63.3;53.9;Uso de CPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-11 00:00:00;83;67;67.8;67.3;Temperatura da GPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-12 00:00:00;83;79;66.4;59.5;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-13 00:00:00;71;32;62.2;59.0;Temperatura da CPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-13 00:00:00;64;77;60.8;56.2;Uso de CPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-14 00:00:00;69;41;72.8;60.7;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-14 00:00:00;41;59;67.6;62.5;Uso de GPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-15 00:00:00;76;72;68.6;62.0;Temperatura da CPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-15 00:00:00;49;41;68.8;65.4;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-16 00:00:00;68;68;61.0;54.0;Temperatura da GPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-16 00:00:00;91;60;63.3;65.9;Uso de GPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-17 00:00:00;95;70;59.2;66.6;Temperatura da CPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-18 00:00:00;86;80;73.9;70.0;Uso de CPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-19 00:00:00;85;54;67.2;54.4;Temperatura da GPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-20 00:00:00;89;75;70.2;59.2;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-20 00:00:00;59;46;70.8;60.5;Temperatura da CPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-21 00:00:00;82;69;69.5;60.4;Uso de CPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-22 00:00:00;72;37;69.9;52.3;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-22 00:00:00;68;86;67.0;54.3;Uso de GPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-23 00:00:00;76;77;61.5;52.1;Temperatura da CPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-23 00:00:00;43;83;61.6;54.0;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-24 00:00:00;43;78;71.4;69.5;Temperatura da GPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-24 00:00:00;76;65;71.0;56.2;Uso de GPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-25 00:00:00;47;60;59.6;60.5;Temperatura da CPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-25 00:00:00;42;53;62.6;63.9;Uso de CPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-26 00:00:00;65;45;64.6;64.4;Temperatura da GPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-27 00:00:00;49;50;65.8;68.3;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-28 00:00:00;43;59;64.2;57.2;Temperatura da CPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-29 00:00:00;61;58;59.0;54.5;Uso de CPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-10-29 00:00:00;73;58;67.2;53.6;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-10-30 00:00:00;77;58;69.6;58.9;Uso de GPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-10-31 00:00:00;42;50;56.2;62.9;Temperatura da CPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-01 00:00:00;85;53;64.0;57.0;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-02 00:00:00;84;37;55.5;62.0;Temperatura da GPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-02 00:00:00;89;79;58.4;67.6;Uso de GPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-02 00:00:00;59.3;91.6;86;49;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-02 03:00:00;33.9;84.8;58;75;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-02 06:00:00;97.6;42.2;71;67;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-02 09:00:00;64.0;87.5;47;75;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-02 12:00:00;71.5;58.6;61;73;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-02 15:00:00;90.5;68.0;72;42;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-02 18:00:00;90.2;38.9;76;52;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-02 21:00:00;99.5;36.1;48;72;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-03 00:00:00;48;85;63.1;54.1;Temperatura da CPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-03 00:00:00;96.3;56.5;41;80;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-03 03:00:00;86.8;38.9;63;74;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-03 06:00:00;79.9;50.9;74;67;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-03 09:00:00;91.8;60.5;60;75;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-03 12:00:00;61.9;79.6;72;41;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-03 15:00:00;35.4;91.2;86;61;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-03 18:00:00;89.7;68.5;54;86;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-03 21:00:00;41.3;75.2;45;82;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-04 00:00:00;79;61;64.9;55.7;Uso de CPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-04 00:00:00;12.9;10.5;36;33;Uso de CPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-04 00:00:00;14.8;11.4;37;34;Temperatura da GPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-04 00:00:00;18.5;14.2;39;35;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-04 03:00:00;19.6;15.1;40;35;Temperatura da GPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-04 03:00:00;20.7;16.8;41;36;Uso de CPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-04 03:00:00;25.1;19.3;43;38;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-04 06:00:00;30.3;23.7;45;39;Temperatura da GPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-04 06:00:00;32.5;26.2;47;40;Uso de CPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-04 06:00:00;37.8;28.7;49;42;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-04 09:00:00;25.8;21.4;42;38;Uso de GPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-04 09:00:00;26.3;23.7;43;38;Uso de GPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-04 09:00:00;29.4;26.1;45;40;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-04 12:00:00;18.4;14.7;38;34;Temperatura da GPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-04 12:00:00;19.9;16.1;39;35;Uso de CPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-04 12:00:00;21.6;18.2;40;37;Temperatura da GPU (°C) acima do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-04 15:00:00;39.5;30.8;48;43;Temperatura da GPU (°C) acima do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-04 15:00:00;40.8;32.5;49;43;Uso de GPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-04 15:00:00;41.3;33.9;50;44;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-04 18:00:00;33.2;25.6;46;41;Uso de GPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-04 18:00:00;35.7;27.4;47;42;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-04 18:00:00;36.6;28.1;47;41;Temperatura da GPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-04 21:00:00;22.7;20.4;41;37;Uso de CPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-04 21:00:00;24.2;21.9;42;38;Temperatura da GPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-04 21:00:00;26.8;22.3;43;39;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-05 00:00:00;29.8;24.9;44;39;Uso de CPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-05 00:00:00;31.1;25.7;45;40;Temperatura da GPU (°C) acima do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-05 00:00:00;31.9;26.5;46;41;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-05 03:00:00;75.0;78.0;65;70;Uso de GPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-05 03:00:00;65.0;70.0;65;60;Uso de CPU (%) abaixo do esperado;2;e8:5c:5f:1e:b4:1d
2025-11-05 03:00:00;80.7;84.0;60;65;Uso de GPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-05 03:00:00;60.0;73.0;70;90;Uso de GPU (%) abaixo do esperado;2;aa:bb:cc:dd:ee:ff
2025-11-05 03:00:00;40.0;50.0;67;74;Uso de CPU (%) abaixo do esperado;2;77:88:99:aa:bb:cc
2025-11-10 00:00:00;79;61;64.9;55.7;Uso de CPU (%) abaixo do esperado;2;ff:ee:dd:cc:bb:aa
2025-11-10 03:00:00;79;61;64.9;55.7;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-10 06:00:00;79;61;64.9;55.7;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-10 09:00:00;79;61;64.9;55.7;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-10 12:00:00;79;61;64.9;55.7;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-10 15:00:00;79;61;64.9;55.7;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-10 18:00:00;79;61;64.9;55.7;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
2025-11-10 21:00:00;79;61;64.9;55.7;Uso de CPU (%) abaixo do esperado;2;a1:b2:c3:d4:e5:f6
